index,Input,Sentiment,anger,fear,joy,love,sadness,surprise,connotation
8095,i wish i had a pasta dish that combined the beet and rabiola fresca ravioli and the naked pasta i feel like these two dishes encompass the yin and yang or in this case the sweet and savory sides of the perfect summer pastas,joy,0,0,1,0,0,0,1
2344,i must ask if my column makes you feel so hateful why do you keep logging on,anger,1,0,0,0,0,0,0
3463,i feel it like a dull ache,sadness,0,0,0,0,1,0,0
11244,i avoid saying fail because it makes me feel rotten and i know it is not good for my confidence,sadness,0,0,0,0,1,0,0
11143,i have to admit i was feeling very skeptical,fear,0,1,0,0,0,0,0
13830,ill admit i feel slightly disillusioned here,sadness,0,0,0,0,1,0,0
12422,i feeling humiliated,sadness,0,0,0,0,1,0,0
1714,i also do feel passionate about teaching,love,0,0,0,1,0,0,1
464,i get why she is concerned because i have been pretty honest about feeling shitty about all of it,sadness,0,0,0,0,1,0,0
785,i am reading about s sewing circles and i feel completely happy if you cant spit in the face of imperialism at least be a lesbian,joy,0,0,1,0,0,0,1
7894,i didnt feel glamorous at all,joy,0,0,1,0,0,0,1
4831,i love the treadmill and i am actually so used to it that i actually feel intimidated running outside,fear,0,1,0,0,0,0,0
11563,i have no money to sort any of it out and i feel very messy,sadness,0,0,0,0,1,0,0
1581,i feel stronger clearer but a little annoyed not quite sure why,anger,1,0,0,0,0,0,0
5822,i feel like screaming and if she was ugly,sadness,0,0,0,0,1,0,0
8472,i hope my generation will pass on good values and beliefs to the next generation because i feel that is very important,joy,0,0,1,0,0,0,1
5010,i feel greedy about wanting to see this film series continue,anger,1,0,0,0,0,0,0
537,i feel so damn agitated,anger,1,0,0,0,0,0,0
541,i concluded that if my wife cheated on me with a man i would feel betrayed and devastated and my trust in her would plummet,sadness,0,0,0,0,1,0,0
3001,i do buy synthetic pearls when i feel the need to and i use these for some of my more elegant jewelry and trinkets,joy,0,0,1,0,0,0,1
8768,i just feel like a very successful year old,joy,0,0,1,0,0,0,1
12556,i have that feeling but idol anime is pretty popular so it could be anything,joy,0,0,1,0,0,0,1
11177,i feel like the universe thinks i can handle and its giving me more and more suffering,sadness,0,0,0,0,1,0,0
2167,i had grand plans of baking through my two days off but i mostly ended up just curled up on the couch pouting about not feeling well,joy,0,0,1,0,0,0,1
12234,i read the sentinel article on hanford city councilman dan chins proposed media policy and the secret committee meetings my feelings could be summed up in a single word alarmed,fear,0,1,0,0,0,0,0
8693,i feel amazing doctor,surprise,0,0,0,0,0,1,1
1157,i was feeling superior to women who left their alcoholic husbands i was stronger and more godly and wasnt ever going to do that,joy,0,0,1,0,0,0,1
727,i feel truly impatient that this is taking so long,anger,1,0,0,0,0,0,0
307,i also know what it feels like to be in a relationship where you feel like a burden and too much and not worth loving or pursuing and its just,love,0,0,0,1,0,0,1
8325,im feeling really thankful for everything ive been blessed with in my life right now i wont be eating any turkey no tofurkey either yes thats a real thing,joy,0,0,1,0,0,0,1
1353,i feel i am appreciative i take care of the baby i try to keep the apt clean as much as possible and i try not to call him a million times to find out when hell be home it varies from day to day as he is sort of self employed so its hard to plan things around his schedule,joy,0,0,1,0,0,0,1
2941,ive found my interest in s u waning and ive even come away from some portrayals of their relationship feeling dissatisfied,anger,1,0,0,0,0,0,0
9602,i feel really pumped and also am eager to try hiit high intensity interval training thanks to my new friend sarah,joy,0,0,1,0,0,0,1
13579,im feeling so mellow right now and so im listening to coldplays song yellow,joy,0,0,1,0,0,0,1
6174,i also have the feeling i need a very relaxed practice today,joy,0,0,1,0,0,0,1
512,i am alternating between feeling thrilled to see my dads family this weekend and terrified that i will be a black sheep among their normalcy,joy,0,0,1,0,0,0,1
13494,i feel the amazing abundance of my life most keenly,joy,0,0,1,0,0,0,1
12851,i feel offended by this girl,anger,1,0,0,0,0,0,0
1101,i don t want to i feel irritated,anger,1,0,0,0,0,0,0
1807,i am afraid of my emotions because certain people cause me to feel assaulted by feeling and i just get hammered by their waves as if i am an tempestuous ocean raging and only god knows why,sadness,0,0,0,0,1,0,0
316,i go up to her and i say feeling very impressed with myself youre naomi klein right,surprise,0,0,0,0,0,1,1
12957,im sure it feels wonderful,joy,0,0,1,0,0,0,1
3762,i feel that the tips given are very useful especially to parents with young kids like me,joy,0,0,1,0,0,0,1
1249,i feel there is no excuse for lame invitations,sadness,0,0,0,0,1,0,0
3025,i arrived at the gym she was such a ball of sunshine and made me feel very welcomed at the gym although i felt like a dorky unfit rotund sloth that did not fit in with the environment of buffed fit looking and fierce looking bloke,joy,0,0,1,0,0,0,1
5009,i dont know if i cans trust him and i dont know how he feels about trusting me,joy,0,0,1,0,0,0,1
1578,i write this i still have that vaguely spacy feeling and im not sure ill be an effective human being,joy,0,0,1,0,0,0,1
3688,i stayed under the freezing stream maybe a few minutes longer than i would have otherwise enjoying the feeling of water over my abused body,sadness,0,0,0,0,1,0,0
12142,i grabbed my shoes no socks too lazy and got on the car and the teacher greeted omg she is so nice i feel really bad,sadness,0,0,0,0,1,0,0
8270,i dont want to rely on a guy to pay my bills but at the same time i am a free spirit and i feel like im being punished for being a free spirit,sadness,0,0,0,0,1,0,0
1260,i am older and my life is very different i can feel how amazed i was that morning,surprise,0,0,0,0,0,1,1
1327,i feel totally rejected,sadness,0,0,0,0,1,0,0
3387,i knew i wanted to somehow include the idea of natural healing and holistic living but the site is also about feeling radiant vibrant and enthusiastic about life at any age,joy,0,0,1,0,0,0,1
2828,i miss not feeling guilt over so much stuff because i reacted in a terrible way or said no to my kids just for the sake of saying no,sadness,0,0,0,0,1,0,0
2707,i am so trying to understand why my feelings should be ignored,sadness,0,0,0,0,1,0,0
11470,i was feeling rather pleased with myself when colombians who remembered the gringa with the bike from el amparo took me under their wing as they reckoned if we inquired about a boat as a group of we would get a discount,joy,0,0,1,0,0,0,1
8421,im feeling a need to revisit my artistic influences,joy,0,0,1,0,0,0,1
9515,i went upstairs feeling gloomy disappointed switched my phone on silent mode and watched the notebook instead,sadness,0,0,0,0,1,0,0
15689,i am feeling generous and seasonal,joy,0,0,1,0,0,0,1
7581,i was feeling more appreciative,joy,0,0,1,0,0,0,1
10596,i feel rude bring my own fridge i do eat food but i guess my option,anger,1,0,0,0,0,0,0
11952,i remember two specific things from that class feeling terrified of my teacher who would repeat the same question in spanish with increasing volume until his victim either managed to answer correctly or ran away screaming and feeling distracted by the cute boy who helped me study for tests,fear,0,1,0,0,0,0,0
14176,i feel nervous when anyone gets too close,fear,0,1,0,0,0,0,0
7749,i am blue i try to imagine his smile and even though the tears pour i feel so loved,love,0,0,0,1,0,0,1
10785,i feel very miserable now,sadness,0,0,0,0,1,0,0
289,i guess i would feel more like joseph with walt trusting me to care for mother and over the finances which he did six months before he died there are times i want to defend my self but god makes me be quiet,joy,0,0,1,0,0,0,1
926,i couldn t tell if he was sick injured or just feeling generally awful but he climbed into the team car and abandoned the race right there with spectators snapping away on their phones,sadness,0,0,0,0,1,0,0
10643,i stopped feeling mad that the machine stole my money and chose instead to feel grateful that i have clothes to wash in the first place,anger,1,0,0,0,0,0,0
13111,im not too jazzed about the first image but even before i have finished this one i am already feeling proud,joy,0,0,1,0,0,0,1
15714,when i was subjected to a very nasty joke by a group of friends,anger,1,0,0,0,0,0,0
10341,i inadvertently helped with a joke that hurt a classmates feelings and embarrassed her beyond all reason,sadness,0,0,0,0,1,0,0
11668,i really feel about affiliate marketing add to delicious a href http www,joy,0,0,1,0,0,0,1
9879,i feel delicious thanks,joy,0,0,1,0,0,0,1
12860,im feeling as though this is all pretty boring,sadness,0,0,0,0,1,0,0
11613,i would feel more peaceful and easygoing,joy,0,0,1,0,0,0,1
11433,im feeling so lousy they tried to cheer me up during school time and during choir practice,sadness,0,0,0,0,1,0,0
2797,i am known for letting things go when im not feeling good,joy,0,0,1,0,0,0,1
10431,i already feel like im being tortured by not having any,fear,0,1,0,0,0,0,0
12021,i started explaining what my biggest problems were bottling up my feelings and then dumping all those problems onto one person and my selfish search for happiness when i had felt everyone around me had found their happiness,anger,1,0,0,0,0,0,0
7117,im left feeling paranoid and like it keeps getting harder to feel happy,fear,0,1,0,0,0,0,0
5359,i was feeling a little adventurous and ordered the seafood paella and lemonade and after the drink arrived i kicked myself as i should have ordered a glass of sangria,joy,0,0,1,0,0,0,1
14170,i thought breaking up with my best friend of years would make me bitter and feel hateful towards her,anger,1,0,0,0,0,0,0
530,im making some more mood icons right now to let you see how i feel and think and of course its all charming,joy,0,0,1,0,0,0,1
9851,i feel dumb packing when i can t even get a straight answer about whether or not i m actually going to be able to move somewhere,sadness,0,0,0,0,1,0,0
288,i feel pretty much like this scene from a href http www,joy,0,0,1,0,0,0,1
10151,i can understand her feelings and greatly value her passionate approach to life and while i benefit daily from her ability to empathize with my own feelings i seem to lack the capacity to return that gift to her,love,0,0,0,1,0,0,1
14331,i am feeling and how much i am trusting god varies enormously,joy,0,0,1,0,0,0,1
10240,when i heard that my sister had shouted at my friends cousin at their place,anger,1,0,0,0,0,0,0
7349,i haven t yet experienced the totality of this is that i am getting to use my gifts again without feeling like someone is threatened jealous or competing against me,fear,0,1,0,0,0,0,0
